code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
US.NBIS,NEBIUS,2026-02-11 00:00:00,92.915,88.61,94.75,87.14,0.0,0.06683,13933025.0,1256930631.0,-3.4644296764353486,91.79
US.NBIS,NEBIUS,2026-02-12 00:00:00,84.1,89.73,90.76,79.6901,223.208,0.12345,25735527.0,2230124490.0,1.263965692359784,88.61
US.NBIS,NEBIUS,2026-02-13 00:00:00,89.86,98.01,100.32,88.86,243.805,0.09855,20543825.0,1973913209.0,9.227683049147444,89.73
US.NBIS,NEBIUS,2026-02-17 00:00:00,96.0,97.52,99.29,93.5,242.587,0.05596,11665234.0,1125420873.0,-0.49994898479747885,98.01
US.NBIS,NEBIUS,2026-02-18 00:00:00,99.73,101.8,104.4,96.8571,253.233,0.06299,13132490.0,1331451299.0,4.388843314191962,97.52
US.NBIS,NEBIUS,2026-02-19 00:00:00,100.43,107.61,107.98,100.43,267.686,0.08306,17315023.0,1839353085.0,5.707269155206289,101.8
US.NBIS,NEBIUS,2026-02-20 00:00:00,106.591,97.92,108.32,97.03,243.582,0.08295,17292004.0,1748897002.0,-9.00473933649289,107.61
US.NBIS,NEBIUS,2026-02-23 00:00:00,96.305,100.61,101.1627,95.3,250.273,0.04261,8882203.0,879464532.0,2.7471405228758146,97.92
US.NBIS,NEBIUS,2026-02-24 00:00:00,99.365,102.58,103.75,97.7477,255.174,0.03567,7436013.0,754514924.0,1.9580558592585218,100.61
US.NBIS,NEBIUS,2026-02-25 00:00:00,104.99,106.12,107.44,102.8,263.98,0.04191,8737196.0,921636018.0,3.450965100409443,102.58
US.NBIS,NEBIUS,2026-02-26 00:00:00,106.0,104.88,108.32,102.0,260.895,0.04091,8529286.0,894112581.0,-1.1684885035808603,106.12
US.NBIS,NEBIUS,2026-02-27 00:00:00,98.7,91.19,99.3,88.4,226.84,0.11006,22945166.0,2127508422.0,-13.053012967200608,104.88
US.NBIS,NEBIUS,2026-03-02 00:00:00,88.0,91.01,91.387,86.8,226.393,0.053,11049517.0,986653835.0,-0.19739006470006867,91.19
US.NBIS,NEBIUS,2026-03-03 00:00:00,86.15,86.8,89.87,83.53,215.92,0.04873,10158213.0,881032820.0,-4.625865289528631,91.01
US.NBIS,NEBIUS,2026-03-04 00:00:00,90.4,97.78,98.48,90.15,243.233,0.06224,12975822.0,1239366517.0,12.649769585253463,86.8
US.NBIS,NEBIUS,2026-03-05 00:00:00,96.75,95.65,99.25,91.62,237.935,0.04206,8769277.0,836108775.0,-2.1783595827367512,97.78
US.NBIS,NEBIUS,2026-03-06 00:00:00,92.3,89.33,94.9499,88.8,222.213,0.03756,7829374.0,718576660.0,-6.607422895974915,95.65
US.NBIS,NEBIUS,2026-03-09 00:00:00,87.36,94.94,95.2,86.5,236.169,0.04789,9983794.0,918125673.0,6.28008507780141,89.33
US.NBIS,NEBIUS,2026-03-10 00:00:00,95.14,96.43,98.4,95.0,239.875,0.03418,7125504.0,689794235.0,1.5694122603749832,94.94
US.NBIS,NEBIUS,2026-03-11 00:00:00,105.16,111.995,114.08,104.49,278.594,0.16715,34845341.0,3829396421.0,16.14124235196515,96.43
US.NBIS,NEBIUS,2026-03-12 00:00:00,109.09,108.04,111.04,106.52,268.756,0.06381,13302418.0,1446582124.0,-3.531407652127325,111.995
US.NBIS,NEBIUS,2026-03-13 00:00:00,110.44,112.95,116.57,110.14,280.97,0.07403,15433662.0,1755381970.0,4.544613106256938,108.04
US.NBIS,NEBIUS,2026-03-16 00:00:00,124.75,129.85,132.3,124.423,323.009,0.16625,34657739.0,4468317941.0,14.962372731297027,112.95
US.NBIS,NEBIUS,2026-03-17 00:00:00,120.34,116.33,121.4999,113.11,289.378,0.2744,57203829.0,6648718238.0,-10.412013862148632,129.85
US.NBIS,NEBIUS,2026-03-18 00:00:00,114.8,118.56,122.7736,114.0,294.925,0.17169,35792305.0,4244642132.0,1.9169603713573489,116.33
US.NBIS,NEBIUS,2026-03-19 00:00:00,115.255,121.52,121.8,114.77,302.288,0.07006,14606007.0,1737514018.0,2.496626180836702,118.56
US.NBIS,NEBIUS,2026-03-20 00:00:00,120.475,117.62,123.7236,112.634,292.587,0.08353,17414030.0,2045541901.0,-3.209348255431198,121.52
US.NBIS,NEBIUS,2026-03-23 00:00:00,116.71,114.15,121.31,113.5501,283.955,0.06461,13470116.0,1576042065.0,-2.9501785410644437,117.62
US.NBIS,NEBIUS,2026-03-24 00:00:00,116.175,114.91,117.8,112.0101,285.845,0.05699,11880857.0,1362811159.0,0.6657906263688049,114.15
US.NBIS,NEBIUS,2026-03-25 00:00:00,116.87,115.09,118.8,113.33,286.293,0.05819,12131117.0,1404197324.0,0.15664433034549372,114.91
US.NBIS,NEBIUS,2026-03-26 00:00:00,113.255,105.97,113.2999,105.41,263.606,0.0643,13405487.0,1452802613.0,-7.9242332087931215,115.09
US.NBIS,NEBIUS,2026-03-27 00:00:00,105.83,100.82,106.26,100.27,250.796,0.05541,11552139.0,1182359458.0,-4.859865999811273,105.97
US.NBIS,NEBIUS,2026-03-30 00:00:00,102.24,92.26,102.24,89.6525,229.502,0.08004,16684975.0,1560409615.0,-8.490378893076759,100.82
US.NBIS,NEBIUS,2026-03-31 00:00:00,97.98,103.76,103.89,95.73,258.109,0.10336,21546895.0,2150581965.0,12.464773466290916,92.26
US.NBIS,NEBIUS,2026-04-01 00:00:00,105.945,101.95,107.87,101.35,253.606,0.07158,14922003.0,1561237683.0,-1.7444101773323075,103.76
US.NBIS,NEBIUS,2026-04-02 00:00:00,96.41,108.82,108.96,96.19,270.696,0.06565,13686790.0,1441320189.0,6.7385973516429525,101.95
US.NBIS,NEBIUS,2026-04-06 00:00:00,108.66,112.54,113.84,107.45,279.95,0.05238,10920687.0,1222586480.0,3.418489248299957,108.82
US.NBIS,NEBIUS,2026-04-07 00:00:00,110.625,117.4,117.9,110.28,292.039,0.06302,13136907.0,1516120596.0,4.318464545939221,112.54
US.NBIS,NEBIUS,2026-04-08 00:00:00,126.88,125.0,127.75,119.35,310.945,0.0896,18679230.0,2314950681.0,6.473594548551954,117.4
