code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
US.GLBE,Global-E Online,2025-08-20 00:00:00,31.81,31.84,32.87,31.5405,0.0,0.01353,1465971.0,46823750.0,0.7913896802785693,31.59
US.GLBE,Global-E Online,2025-08-21 00:00:00,31.37,31.66,31.8,30.73,0.0,0.01741,1886404.0,59292671.0,-0.5653266331658283,31.84
US.GLBE,Global-E Online,2025-08-22 00:00:00,31.88,33.28,33.33,31.65,0.0,0.01142,1237650.0,40713986.0,5.116866708780799,31.66
US.GLBE,Global-E Online,2025-08-25 00:00:00,32.87,32.59,32.99,32.5093,0.0,0.00887,961452.0,31496110.0,-2.073317307692301,33.28
US.GLBE,Global-E Online,2025-08-26 00:00:00,32.64,31.96,32.81,31.75,0.0,0.01073,1162127.0,37189131.0,-1.93310831543419,32.59
US.GLBE,Global-E Online,2025-08-27 00:00:00,32.04,33.08,33.13,31.96,0.0,0.01333,1443976.0,47285456.0,3.5043804755944854,31.96
US.GLBE,Global-E Online,2025-08-28 00:00:00,33.11,34.18,34.22,33.11,0.0,0.01418,1536608.0,52223768.0,3.325272067714636,33.08
US.GLBE,Global-E Online,2025-08-29 00:00:00,34.06,33.46,34.37,33.36,0.0,0.01216,1317930.0,44300893.0,-2.106495026331184,34.18
US.GLBE,Global-E Online,2025-09-02 00:00:00,32.81,33.15,33.33,32.52,0.0,0.00896,970856.0,32068634.0,-0.9264793783622303,33.46
US.GLBE,Global-E Online,2025-09-03 00:00:00,33.21,33.5,34.0,33.07,0.0,0.01377,1492188.0,50094889.0,1.0558069381598838,33.15
US.GLBE,Global-E Online,2025-09-04 00:00:00,34.67,35.06,35.14,33.72,0.0,0.0203,2199270.0,76280392.0,4.656716417910454,33.5
US.GLBE,Global-E Online,2025-09-05 00:00:00,35.26,35.78,35.88,34.82,0.0,0.01919,2078856.0,73795231.0,2.0536223616657123,35.06
US.GLBE,Global-E Online,2025-09-08 00:00:00,36.0,36.32,36.59,35.03,0.0,0.02129,2306704.0,82613935.0,1.5092230296254865,35.78
US.GLBE,Global-E Online,2025-09-09 00:00:00,35.9,37.29,37.39,35.5,0.0,0.02201,2385196.0,87657329.0,2.6707048458149747,36.32
US.GLBE,Global-E Online,2025-09-10 00:00:00,37.09,36.62,37.33,36.02,0.0,0.01339,1450550.0,53192569.0,-1.7967283454009164,37.29
US.GLBE,Global-E Online,2025-09-11 00:00:00,36.83,36.65,37.37,36.51,0.0,0.01078,1167904.0,42985547.0,0.08192244675041273,36.62
US.GLBE,Global-E Online,2025-09-12 00:00:00,36.41,35.68,36.875,35.53,0.0,0.00914,990568.0,35572936.0,-2.646657571623462,36.65
US.GLBE,Global-E Online,2025-09-15 00:00:00,35.88,35.75,36.431,35.63,0.0,0.0081,878071.0,31664127.0,0.19618834080717568,35.68
US.GLBE,Global-E Online,2025-09-16 00:00:00,35.57,35.91,36.2,35.45,0.0,0.01449,1570134.0,56297333.0,0.447552447552438,35.75
US.GLBE,Global-E Online,2025-09-17 00:00:00,36.13,35.72,37.0699,35.445,0.0,0.01583,1714826.0,61920414.0,-0.5291005291005229,35.91
US.GLBE,Global-E Online,2025-09-18 00:00:00,35.99,36.8,36.8599,35.95,0.0,0.01448,1568495.0,57317150.0,3.023516237402011,35.72
US.GLBE,Global-E Online,2025-09-19 00:00:00,37.26,36.83,37.39,36.52,0.0,0.0136,1473991.0,54419911.0,0.08152173913043788,36.8
US.GLBE,Global-E Online,2025-09-22 00:00:00,36.65,37.65,37.8,36.262,0.0,0.01145,1240566.0,46249764.0,2.2264458322020104,36.83
US.GLBE,Global-E Online,2025-09-23 00:00:00,37.65,36.88,37.885,36.58,0.0,0.02229,2415429.0,89219487.0,-2.0451527224435484,37.65
US.GLBE,Global-E Online,2025-09-24 00:00:00,37.24,37.32,37.5,36.55,0.0,0.01101,1193186.0,44308510.0,1.1930585683297117,36.88
US.GLBE,Global-E Online,2025-09-25 00:00:00,36.505,36.35,36.82,35.62,0.0,0.02092,2266412.0,81773611.0,-2.599142550911037,37.32
US.GLBE,Global-E Online,2025-09-26 00:00:00,36.77,36.74,36.79,36.23,0.0,0.00764,828109.0,30302184.0,1.072902338376893,36.35
US.GLBE,Global-E Online,2025-09-29 00:00:00,37.0,37.35,37.42,36.45,0.0,0.00718,777460.0,28789129.0,1.6603157321720179,36.74
US.GLBE,Global-E Online,2025-09-30 00:00:00,37.05,35.76,37.165,35.52,0.0,0.01459,1580679.0,56768461.0,-4.257028112449808,37.35
US.GLBE,Global-E Online,2025-10-01 00:00:00,35.56,34.85,36.265,34.82,0.0,0.00885,959058.0,33862905.0,-2.544742729306478,35.76
US.GLBE,Global-E Online,2025-10-02 00:00:00,35.12,36.57,36.64,34.91,0.0,0.01133,1227652.0,44249446.0,4.935437589670011,34.85
US.GLBE,Global-E Online,2025-10-03 00:00:00,36.76,35.365,36.93,35.35,0.0,0.03013,3264995.0,118742733.0,-3.295050587913586,36.57
US.GLBE,Global-E Online,2025-10-06 00:00:00,35.93,36.06,37.04,35.22,0.0,0.0091,986349.0,35795547.0,1.9652198501343143,35.365
US.GLBE,Global-E Online,2025-10-07 00:00:00,36.18,34.7,36.19,34.3,0.0,0.00719,779502.0,27155294.0,-3.771491957848029,36.06
US.GLBE,Global-E Online,2025-10-08 00:00:00,34.89,35.07,35.58,34.77,0.0,0.00981,1062982.0,37466837.0,1.066282420749272,34.7
US.GLBE,Global-E Online,2025-10-09 00:00:00,34.99,34.8,35.185,34.55,0.0,0.00822,890903.0,31070229.0,-0.7698887938408986,35.07
US.GLBE,Global-E Online,2025-10-10 00:00:00,34.58,33.88,34.58,32.97,0.0,0.01608,1742184.0,58982669.0,-2.643678160919525,34.8
US.GLBE,Global-E Online,2025-10-13 00:00:00,34.19,34.395,34.58,33.61,0.0,0.01068,1157220.0,39612723.0,1.520070838252658,33.88
US.GLBE,Global-E Online,2025-10-14 00:00:00,33.44,34.15,34.32,32.9205,0.0,0.01018,1102807.0,37276322.0,-0.7123128361680608,34.395
US.GLBE,Global-E Online,2025-10-15 00:00:00,34.7,33.76,34.7,33.45,0.0,0.00652,706414.0,23963004.0,-1.1420204978038084,34.15
US.GLBE,Global-E Online,2025-10-16 00:00:00,34.11,33.56,34.58,33.0,0.0,0.01042,1128798.0,38059310.0,-0.5924170616113618,33.76
US.GLBE,Global-E Online,2025-10-17 00:00:00,33.16,32.36,33.77,32.0,0.0,0.01355,1467977.0,48023058.0,-3.5756853396901156,33.56
US.GLBE,Global-E Online,2025-10-20 00:00:00,32.83,33.29,33.52,32.66,0.0,0.00891,965613.0,31963516.0,2.873918417799752,32.36
US.GLBE,Global-E Online,2025-10-21 00:00:00,33.3,34.31,34.37,33.07,0.0,0.00478,517644.0,17651189.0,3.0639831781315805,33.29
US.GLBE,Global-E Online,2025-10-22 00:00:00,34.07,34.09,34.35,33.44,0.0,0.00632,685090.0,23224143.0,-0.6412124744972277,34.31
US.GLBE,Global-E Online,2025-10-23 00:00:00,34.21,34.45,34.695,33.89,0.0,0.00442,478386.0,16443272.0,1.0560281607509516,34.09
US.GLBE,Global-E Online,2025-10-24 00:00:00,34.88,34.65,36.0,34.25,0.0,0.00845,915740.0,31774721.0,0.5805515239477379,34.45
US.GLBE,Global-E Online,2025-10-27 00:00:00,35.23,34.81,35.44,34.55,0.0,0.00656,711163.0,24780498.0,0.4617604617604724,34.65
US.GLBE,Global-E Online,2025-10-28 00:00:00,34.84,36.1,36.51,34.75,0.0,0.01088,1178802.0,42317037.0,3.705831657569661,34.81
US.GLBE,Global-E Online,2025-10-29 00:00:00,36.09,36.04,36.81,35.53,0.0,0.019,2058926.0,74495573.0,-0.16620498614959078,36.1
US.GLBE,Global-E Online,2025-10-30 00:00:00,35.91,36.01,36.62,35.8,0.0,0.01965,2128721.0,77030541.0,-0.08324084350721736,36.04
US.GLBE,Global-E Online,2025-10-31 00:00:00,36.19,36.43,36.81,36.05,0.0,0.01174,1272110.0,46279856.0,1.1663426825881749,36.01
US.GLBE,Global-E Online,2025-11-03 00:00:00,36.5,36.42,37.25,35.87,0.0,0.01376,1490840.0,54315077.0,-0.0274499039253308,36.43
US.GLBE,Global-E Online,2025-11-04 00:00:00,35.92,35.35,36.1,34.995,0.0,0.01232,1335024.0,47185487.0,-2.9379461834157063,36.42
US.GLBE,Global-E Online,2025-11-05 00:00:00,35.48,36.37,36.93,35.12,0.0,0.01606,1740094.0,63206703.0,2.885431400282874,35.35
US.GLBE,Global-E Online,2025-11-06 00:00:00,36.25,35.72,36.49,34.7,0.0,0.01817,1968908.0,70089599.0,-1.7871872422326056,36.37
US.GLBE,Global-E Online,2025-11-07 00:00:00,35.4,36.43,36.46,35.025,0.0,0.01222,1324269.0,47351571.0,1.987681970884661,35.72
US.GLBE,Global-E Online,2025-11-10 00:00:00,37.03,36.39,37.28,36.24,0.0,0.01067,1156572.0,42305673.0,-0.1097996157013427,36.43
US.GLBE,Global-E Online,2025-11-11 00:00:00,36.31,36.66,37.09,36.22,0.0,0.01012,1096484.0,40111655.0,0.741962077493806,36.39
US.GLBE,Global-E Online,2025-11-12 00:00:00,36.99,36.59,37.29,36.5,0.0,0.0119,1289350.0,47402505.0,-0.19094380796506596,36.66
US.GLBE,Global-E Online,2025-11-13 00:00:00,36.4,35.64,36.74,35.57,0.0,0.01094,1185688.0,42564157.0,-2.5963377972123607,36.59
US.GLBE,Global-E Online,2025-11-14 00:00:00,34.71,35.5,35.74,34.235,0.0,0.01034,1120794.0,39554410.0,-0.39281705948372775,35.64
US.GLBE,Global-E Online,2025-11-17 00:00:00,35.5,35.13,35.65,34.81,0.0,0.01251,1332255.0,46832232.0,-1.0422535211267534,35.5
US.GLBE,Global-E Online,2025-11-18 00:00:00,34.9,37.01,37.4,34.9,0.0,0.02604,2774025.0,101336069.0,5.35155138058638,35.13
US.GLBE,Global-E Online,2025-11-19 00:00:00,36.795,35.39,37.0,33.54,0.0,0.04475,4767020.0,166292439.0,-4.377195352607396,37.01
US.GLBE,Global-E Online,2025-11-20 00:00:00,36.54,35.39,37.5475,35.0,0.0,0.01276,1359005.0,48697813.0,0.0,35.39
US.GLBE,Global-E Online,2025-11-21 00:00:00,35.39,35.9,36.55,35.14,0.0,0.02182,2324205.0,83303229.0,1.4410850522746483,35.39
US.GLBE,Global-E Online,2025-11-24 00:00:00,36.0,38.5,38.68,35.87,0.0,0.03019,3215220.0,119721388.0,7.242339832869085,35.9
US.GLBE,Global-E Online,2025-11-25 00:00:00,38.5,39.46,39.72,38.16,0.0,0.0153,1629475.0,64087228.0,2.4935064935064957,38.5
US.GLBE,Global-E Online,2025-11-26 00:00:00,39.7,39.92,40.0,39.32,0.0,0.01026,1092974.0,43552310.0,1.1657374556512947,39.46
US.GLBE,Global-E Online,2025-11-28 00:00:00,39.98,40.42,40.78,39.82,0.0,0.0142,1512463.0,61035474.0,1.2525050100200399,39.92
US.GLBE,Global-E Online,2025-12-01 00:00:00,40.0,39.91,40.84,39.2165,0.0,0.01896,2019573.0,81188048.0,-1.2617516081148072,40.42
US.GLBE,Global-E Online,2025-12-02 00:00:00,40.68,41.21,41.685,40.47,0.0,0.01392,1482511.0,60887360.0,3.2573289902280242,39.91
US.GLBE,Global-E Online,2025-12-03 00:00:00,41.37,41.135,41.72,40.91,0.0,0.01178,1255019.0,51835362.0,-0.1819946614899365,41.21
US.GLBE,Global-E Online,2025-12-04 00:00:00,41.2,40.63,41.64,40.265,0.0,0.00807,860024.0,34969543.0,-1.2276650054697837,41.135
US.GLBE,Global-E Online,2025-12-05 00:00:00,40.6,40.66,40.91,40.13,0.0,0.00914,973578.0,39435633.0,0.07383706620722133,40.63
US.GLBE,Global-E Online,2025-12-08 00:00:00,41.05,38.21,41.26,38.04,0.0,0.01554,1655140.0,64436965.0,-6.025577963600581,40.66
US.GLBE,Global-E Online,2025-12-09 00:00:00,38.0,39.32,39.575,37.852,0.0,0.01281,1364252.0,53167993.0,2.9049986914420294,38.21
US.GLBE,Global-E Online,2025-12-10 00:00:00,39.19,38.95,39.41,38.6,0.0,0.01368,1456892.0,56803382.0,-0.9409969481179996,39.32
US.GLBE,Global-E Online,2025-12-11 00:00:00,38.94,40.11,40.2465,38.6,0.0,0.0129,1373750.0,54731544.0,2.9781771501925456,38.95
US.GLBE,Global-E Online,2025-12-12 00:00:00,40.34,40.15,40.62,39.65,0.0,0.00859,915398.0,36752608.0,0.09972575417601384,40.11
US.GLBE,Global-E Online,2025-12-15 00:00:00,40.1,38.5,40.1,38.41,0.0,0.00631,672076.0,26097532.0,-4.109589041095886,40.15
US.GLBE,Global-E Online,2025-12-16 00:00:00,38.49,38.94,39.23,38.48,0.0,0.00704,749994.0,29177421.0,1.142857142857137,38.5
US.GLBE,Global-E Online,2025-12-17 00:00:00,38.99,39.68,40.17,38.74,0.0,0.01343,1430303.0,56860420.0,1.9003595274781768,38.94
US.GLBE,Global-E Online,2025-12-18 00:00:00,40.0,41.09,41.355,39.995,0.0,0.01085,1155623.0,47507976.0,3.553427419354848,39.68
US.GLBE,Global-E Online,2025-12-19 00:00:00,41.33,40.19,41.94,40.02,0.0,0.00969,1032347.0,41788548.0,-2.1903139449987967,41.09
US.GLBE,Global-E Online,2025-12-22 00:00:00,40.18,39.48,40.65,39.415,0.0,0.00996,1060990.0,42189968.0,-1.7666086091067452,40.19
US.GLBE,Global-E Online,2025-12-23 00:00:00,39.48,39.74,40.19,38.22,0.0,0.01317,1402360.0,55209474.0,0.6585612968591823,39.48
US.GLBE,Global-E Online,2025-12-24 00:00:00,39.77,39.73,39.95,39.46,0.0,0.00319,339637.0,13503988.0,-0.02516356316055641,39.74
US.GLBE,Global-E Online,2025-12-26 00:00:00,39.94,39.6,39.94,39.3,0.0,0.0035,372292.0,14735775.0,-0.327208658444489,39.73
US.GLBE,Global-E Online,2025-12-29 00:00:00,39.34,40.1,40.14,39.34,0.0,0.00555,590792.0,23555264.0,1.2626262626262625,39.6
US.GLBE,Global-E Online,2025-12-30 00:00:00,39.89,39.53,40.13,39.46,0.0,0.0062,660054.0,26172214.0,-1.421446384039901,40.1
US.GLBE,Global-E Online,2025-12-31 00:00:00,39.47,39.31,39.64,39.21,0.0,0.00686,730671.0,28773072.0,-0.5565393372122409,39.53
US.GLBE,Global-E Online,2026-01-02 00:00:00,39.77,37.86,39.79,37.26,0.0,0.01042,1109595.0,42129972.0,-3.688628847621477,39.31
US.GLBE,Global-E Online,2026-01-05 00:00:00,37.89,38.4,39.545,37.55,0.0,0.00865,920870.0,35685232.0,1.4263074484944511,37.86
